FlightDate,Airline,Origin,Dest,CRSDepTime,Distance,Year,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DCD
2019-07-25,Southwest Airlines Co.,SAN,PHX,1450,304.0,2019,7,25,4,WN,WN,19393,WN,1171,WN,19393,WN,N743SW,1171,14679,1467903,33570,"San Diego, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2020-05-28,Comair Inc.,CLT,ROC,1625,573.0,2020,5,28,4,AA,AA_CODESHARE,19805,AA,5335,OH,20397,OH,N552NN,5335,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,14576,1457606,34576,"Rochester, NY",NY,36,New York,22,False
2019-08-07,Endeavor Air Inc.,OAJ,ATL,1056,399.0,2019,8,7,3,DL,DL_CODESHARE,19790,DL,3322,9E,20363,9E,N8688C,3322,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2020-03-06,United Air Lines Inc.,ORD,SAT,1940,1041.0,2020,3,6,5,UA,UA,19977,UA,350,UA,19977,UA,N803UA,350,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,False
2020-03-07,SkyWest Airlines Inc.,SMF,SAN,700,480.0,2020,3,7,6,AS,AS_CODESHARE,19930,AS,3397,OO,20304,OO,N186SY,3397,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,14679,1467903,33570,"San Diego, CA",CA,6,California,91,False
2019-08-21,American Airlines Inc.,PDX,DFW,1155,1616.0,2019,8,21,3,AA,AA,19805,AA,1316,AA,19805,AA,N164NN,1316,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2020-01-15,Trans States Airlines,GUC,DEN,1532,152.0,2020,1,15,3,UA,UA_CODESHARE,19977,UA,4693,AX,20237,AX,N11113,4693,12012,1201205,32012,"Gunnison, CO",CO,8,Colorado,82,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2021-10-07,Southwest Airlines Co.,PHX,BUR,1630,369.0,2021,10,7,4,WN,WN,19393,WN,118,WN,19393,WN,N910WN,118,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10800,1080003,32575,"Burbank, CA",CA,6,California,91,True
2019-10-21,Frontier Airlines Inc.,LAS,JAX,1344,1965.0,2019,10,21,1,F9,F9,20436,F9,2042,F9,20436,F9,N213FR,2042,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,12451,1245102,31136,"Jacksonville, FL",FL,12,Florida,33,True
2021-08-30,Delta Air Lines Inc.,SJC,SLC,1310,584.0,2021,8,30,1,DL,DL,19790,DL,2177,DL,19790,DL,N112DU,2177,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,False
2019-09-26,Delta Air Lines Inc.,ATL,MSY,2354,425.0,2019,9,26,4,DL,DL,19790,DL,357,DL,19790,DL,N6700,357,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,False
2020-02-17,Southwest Airlines Co.,MCO,PIT,730,834.0,2020,2,17,1,WN,WN,19393,WN,1184,WN,19393,WN,N754SW,1184,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,False
2019-11-09,Southwest Airlines Co.,SJU,HOU,1705,1997.0,2019,11,9,6,WN,WN,19393,WN,1121,WN,19393,WN,N8531Q,1121,14843,1484306,34819,"San Juan, PR",PR,72,Puerto Rico,3,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,False
2019-09-23,United Air Lines Inc.,ORD,IAD,855,588.0,2019,9,23,1,UA,UA,19977,UA,632,UA,19977,UA,N21723,632,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,False
2019-06-10,Spirit Air Lines,FLL,TPA,2255,197.0,2019,6,10,1,NK,NK,20416,NK,615,NK,20416,NK,N906NK,615,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,True
2019-06-10,American Airlines Inc.,PHX,CLT,1000,1773.0,2019,6,10,1,AA,AA,19805,AA,498,AA,19805,AA,N561UW,498,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,True
2019-09-03,Republic Airlines,GRR,ORD,910,137.0,2019,9,3,2,UA,UA_CODESHARE,19977,UA,3624,YX,20452,YX,N651RW,3624,11986,1198603,31986,"Grand Rapids, MI",MI,26,Michigan,43,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,True
2019-02-14,SkyWest Airlines Inc.,DFW,SFO,900,1464.0,2019,2,14,4,UA,UA_CODESHARE,19977,UA,5268,OO,20304,OO,N152SY,5268,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,True
2019-05-19,Southwest Airlines Co.,MDW,STL,1505,251.0,2019,5,19,7,WN,WN,19393,WN,3463,WN,19393,WN,N449WN,3463,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,False
2021-08-10,United Air Lines Inc.,ORD,AUS,900,977.0,2021,8,10,2,UA,UA,19977,UA,573,UA,19977,UA,N889UA,573,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,False
2019-12-13,Alaska Airlines Inc.,SEA,MCI,915,1489.0,2019,12,13,5,AS,AS,19930,AS,342,AS,19930,AS,N293AK,342,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,False
2021-03-20,Horizon Air,SEA,SBP,915,847.0,2021,3,20,6,AS,AS_CODESHARE,19930,AS,2041,QX,19687,QX,N628QX,2041,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14698,1469802,34236,"San Luis Obispo, CA",CA,6,California,91,False
2019-06-30,Envoy Air,CVG,ORD,741,264.0,2019,6,30,7,AA,AA_CODESHARE,19805,AA,4094,MQ,20398,MQ,N908AE,4094,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,True
2019-06-30,Southwest Airlines Co.,SNA,PHX,1720,338.0,2019,6,30,7,WN,WN,19393,WN,5113,WN,19393,WN,N7877H,5113,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2019-10-18,American Airlines Inc.,PHX,TPA,950,1788.0,2019,10,18,5,AA,AA,19805,AA,531,AA,19805,AA,N981AN,531,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,True
2019-05-03,United Air Lines Inc.,IAD,RDU,1750,224.0,2019,5,3,5,UA,UA,19977,UA,400,UA,19977,UA,N418UA,400,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,14492,1449202,34492,"Raleigh/Durham, NC",NC,37,North Carolina,36,False
2020-03-03,JetBlue Airways,BOS,JAX,1650,1010.0,2020,3,3,2,B6,B6,20409,B6,1209,B6,20409,B6,N649JB,1209,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,12451,1245102,31136,"Jacksonville, FL",FL,12,Florida,33,True
2019-06-01,United Air Lines Inc.,SFO,TPA,1300,2393.0,2019,6,1,6,UA,UA,19977,UA,647,UA,19977,UA,N33286,647,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,False
2019-12-20,Southwest Airlines Co.,BWI,MHT,1855,377.0,2019,12,20,5,WN,WN,19393,WN,346,WN,19393,WN,N920WN,346,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,13296,1329604,30721,"Manchester, NH",NH,33,New Hampshire,14,False
2019-05-08,SkyWest Airlines Inc.,BNA,ORD,1409,409.0,2019,5,8,3,AA,AA_CODESHARE,19805,AA,3178,OO,20304,OO,N760EV,3178,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
2020-02-18,Air Wisconsin Airlines Corp,CAE,IAD,1000,401.0,2020,2,18,2,UA,UA_CODESHARE,19977,UA,3792,ZW,20046,ZW,N468AW,3792,10868,1086803,30868,"Columbia, SC",SC,45,South Carolina,37,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,False
2020-04-11,Republic Airlines,CMH,PHL,552,406.0,2020,4,11,6,AA,AA_CODESHARE,19805,AA,4420,YX,20452,YX,N403YX,4420,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,False
2019-10-04,Allegiant Air,SWF,PGD,1853,1101.0,2019,10,4,5,G4,G4,20368,G4,1562,G4,20368,G4,228NV,1562,15070,1507003,31703,"Newburgh/Poughkeepsie, NY",NY,36,New York,22,14082,1408202,34082,"Punta Gorda, FL",FL,12,Florida,33,False
2021-05-21,SkyWest Airlines Inc.,SMF,SFO,1605,86.0,2021,5,21,5,UA,UA_CODESHARE,19977,UA,5559,OO,20304,OO,N986SW,5559,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,False
2021-12-20,Southwest Airlines Co.,SAV,BNA,1740,417.0,2021,12,20,1,WN,WN,19393,WN,3080,WN,19393,WN,N207WN,3080,14685,1468502,34685,"Savannah, GA",GA,13,Georgia,34,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,True
2019-04-02,American Airlines Inc.,TUS,DFW,839,813.0,2019,4,2,2,AA,AA,19805,AA,42,AA,19805,AA,N806NN,42,15376,1537604,30436,"Tucson, AZ",AZ,4,Arizona,81,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2020-03-17,Mesa Airlines Inc.,AMA,DFW,1222,312.0,2020,3,17,2,AA,AA_CODESHARE,19805,AA,5740,YV,20378,YV,N918FJ,5740,10279,1027903,30279,"Amarillo, TX",TX,48,Texas,74,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2019-07-09,Delta Air Lines Inc.,ATL,OKC,1635,761.0,2019,7,9,2,DL,DL,19790,DL,2483,DL,19790,DL,N910DE,2483,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,False
2021-11-01,Air Wisconsin Airlines Corp,CAE,IAD,600,401.0,2021,11,1,1,UA,UA_CODESHARE,19977,UA,3783,ZW,20046,ZW,N453AW,3783,10868,1086803,30868,"Columbia, SC",SC,45,South Carolina,37,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,False
2021-12-05,Southwest Airlines Co.,DEN,BNA,735,1014.0,2021,12,5,7,WN,WN,19393,WN,5610,WN,19393,WN,N8561Z,5610,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,False
2019-12-24,Delta Air Lines Inc.,LAX,JFK,745,2475.0,2019,12,24,2,DL,DL,19790,DL,1258,DL,19790,DL,N177DN,1258,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,12478,1247805,31703,"New York, NY",NY,36,New York,22,False
2019-01-06,Envoy Air,MGM,DFW,1730,622.0,2019,1,6,7,AA,AA_CODESHARE,19805,AA,3471,MQ,20398,MQ,N803AE,3471,13277,1327702,33277,"Montgomery, AL",AL,1,Alabama,51,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2019-10-16,Delta Air Lines Inc.,MCO,ATL,2056,404.0,2019,10,16,3,DL,DL,19790,DL,2779,DL,19790,DL,N687DL,2779,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2020-01-21,Alaska Airlines Inc.,SEA,PDX,1730,129.0,2020,1,21,2,AS,AS,19930,AS,1989,AS,19930,AS,N529VA,1989,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,False
2019-07-10,"GoJet Airlines, LLC d/b/a United Express",SBN,ORD,1816,84.0,2019,7,10,3,UA,UA_CODESHARE,19977,UA,4514,G7,20500,G7,N155GJ,4514,14696,1469608,34696,"South Bend, IN",IN,18,Indiana,42,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
2020-07-16,Comair Inc.,CLT,GSO,1615,83.0,2020,7,16,4,AA,AA_CODESHARE,19805,AA,5574,OH,20397,OH,N551NN,5574,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,11995,1199502,31995,"Greensboro/High Point, NC",NC,37,North Carolina,36,False
2021-08-31,American Airlines Inc.,DEN,ORD,1300,888.0,2021,8,31,2,AA,AA,19805,AA,2368,AA,19805,AA,N980NN,2368,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
2019-09-22,Southwest Airlines Co.,DEN,SJC,1220,948.0,2019,9,22,7,WN,WN,19393,WN,556,WN,19393,WN,N8632A,556,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14831,1483106,32457,"San Jose, CA",CA,6,California,91,False
2019-08-20,Republic Airlines,MCI,PHL,1056,1038.0,2019,8,20,2,AA,AA_CODESHARE,19805,AA,4419,YX,20452,YX,N124HQ,4419,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,False
2019-09-10,Spirit Air Lines,FLL,DEN,2145,1703.0,2019,9,10,2,NK,NK,20416,NK,355,NK,20416,NK,N657NK,355,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2019-06-15,Comair Inc.,DCA,SYR,2210,298.0,2019,6,15,6,AA,AA_CODESHARE,19805,AA,5350,OH,20397,OH,N206PS,5350,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,15096,1509602,35096,"Syracuse, NY",NY,36,New York,22,True
2020-10-23,Alaska Airlines Inc.,SEA,ABQ,900,1180.0,2020,10,23,5,AS,AS,19930,AS,1066,AS,19930,AS,N584AS,1066,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,False
2019-02-28,Endeavor Air Inc.,CVG,DCA,700,411.0,2019,2,28,4,DL,DL_CODESHARE,19790,DL,5074,9E,20363,9E,N924XJ,5074,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,False
2020-10-21,Mesa Airlines Inc.,IAD,SRQ,1800,849.0,2020,10,21,3,UA,UA_CODESHARE,19977,UA,6101,YV,20378,YV,N512MJ,6101,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,12,Florida,33,False
2021-10-27,Alaska Airlines Inc.,LAX,OGG,905,2486.0,2021,10,27,3,AS,AS,19930,AS,813,AS,19930,AS,N535AS,813,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,True
2019-03-31,Alaska Airlines Inc.,PSP,SEA,605,987.0,2019,3,31,7,AS,AS,19930,AS,1565,AS,19930,AS,N840VA,1565,14262,1426204,34262,"Palm Springs, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2019-09-07,SkyWest Airlines Inc.,SFO,SMF,1929,86.0,2019,9,7,6,UA,UA_CODESHARE,19977,UA,5524,OO,20304,OO,N492SW,5524,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,True
2021-07-24,SkyWest Airlines Inc.,EGE,DEN,1345,120.0,2021,7,24,6,UA,UA_CODESHARE,19977,UA,5536,OO,20304,OO,N613UX,5536,11503,1150305,31503,"Eagle, CO",CO,8,Colorado,82,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2019-04-13,Southwest Airlines Co.,SLC,DEN,755,391.0,2019,4,13,6,WN,WN,19393,WN,5227,WN,19393,WN,N8579Z,5227,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,True
2020-09-11,Republic Airlines,PIT,CLT,1255,366.0,2020,9,11,5,AA,AA_CODESHARE,19805,AA,4356,YX,20452,YX,N113HQ,4356,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,False
2021-09-08,JetBlue Airways,DTW,JFK,1640,509.0,2021,9,8,3,B6,B6,20409,B6,1120,B6,20409,B6,N292JB,1120,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,12478,1247805,31703,"New York, NY",NY,36,New York,22,True
2019-09-12,American Airlines Inc.,DCA,CLT,1030,331.0,2019,9,12,4,AA,AA,19805,AA,784,AA,19805,AA,N918NN,784,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,False
2019-05-12,American Airlines Inc.,CLT,PIT,2059,366.0,2019,5,12,7,AA,AA,19805,AA,1749,AA,19805,AA,N836AW,1749,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,True
2020-02-22,American Airlines Inc.,DFW,OKC,2050,175.0,2020,2,22,6,AA,AA,19805,AA,1458,AA,19805,AA,N988NN,1458,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,False
2019-06-03,SkyWest Airlines Inc.,BOI,LAX,1825,674.0,2019,6,3,1,UA,UA_CODESHARE,19977,UA,5225,OO,20304,OO,N793SK,5225,10713,1071302,30713,"Boise, ID",ID,16,Idaho,83,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,True
2021-09-13,Delta Air Lines Inc.,ATL,IND,1030,432.0,2021,9,13,1,DL,DL,19790,DL,1554,DL,19790,DL,N110DX,1554,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,False
2021-08-02,Endeavor Air Inc.,DTW,LEX,1355,296.0,2021,8,2,1,DL,DL_CODESHARE,19790,DL,4841,9E,20363,9E,N836AY,4841,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,12945,1294503,32945,"Lexington, KY",KY,21,Kentucky,52,False
2021-08-02,Delta Air Lines Inc.,MSP,LAX,1518,1535.0,2021,8,2,1,DL,DL,19790,DL,2210,DL,19790,DL,N105DX,2210,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,False
2020-03-30,Southwest Airlines Co.,DAL,MSY,2150,436.0,2020,3,30,1,WN,WN,19393,WN,4119,WN,19393,WN,N240WN,4119,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,True
2021-06-28,Southwest Airlines Co.,HOU,MSY,2120,302.0,2021,6,28,1,WN,WN,19393,WN,149,WN,19393,WN,N7847A,149,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,13495,1349505,33495,"New Orleans, LA",LA,22,Louisiana,72,False
2020-11-06,Delta Air Lines Inc.,LAX,SLC,945,590.0,2020,11,6,5,DL,DL,19790,DL,1129,DL,19790,DL,N849DN,1129,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,False
2019-11-10,United Air Lines Inc.,SAT,DEN,1126,794.0,2019,11,10,7,UA,UA,19977,UA,1510,UA,19977,UA,N498UA,1510,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2019-06-09,Envoy Air,ORF,ORD,752,717.0,2019,6,9,7,AA,AA_CODESHARE,19805,AA,3434,MQ,20398,MQ,N905JH,3434,13931,1393102,33667,"Norfolk, VA",VA,51,Virginia,38,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
2020-12-09,Southwest Airlines Co.,LAX,BWI,910,2329.0,2020,12,9,3,WN,WN,19393,WN,3714,WN,19393,WN,N8536Z,3714,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,False
2019-11-24,Comair Inc.,DCA,JAN,2005,860.0,2019,11,24,7,AA,AA_CODESHARE,19805,AA,5025,OH,20397,OH,N247JS,5025,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,12448,1244807,32448,"Jackson/Vicksburg, MS",MS,28,Mississippi,53,False
2019-12-18,Envoy Air,SGF,DFW,615,364.0,2019,12,18,3,AA,AA_CODESHARE,19805,AA,4008,MQ,20398,MQ,N222NS,4008,14783,1478302,34783,"Springfield, MO",MO,29,Missouri,64,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2019-02-07,SkyWest Airlines Inc.,FWA,ATL,800,508.0,2019,2,7,4,DL,DL_CODESHARE,19790,DL,3528,OO,20304,OO,N920EV,3528,11823,1182304,31823,"Fort Wayne, IN",IN,18,Indiana,42,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2019-10-15,American Airlines Inc.,LAX,PHL,2352,2402.0,2019,10,15,2,AA,AA,19805,AA,851,AA,19805,AA,N971UY,851,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,False
2019-10-18,Mesa Airlines Inc.,STS,PHX,1235,699.0,2019,10,18,5,AA,AA_CODESHARE,19805,AA,5768,YV,20378,YV,N944LR,5768,15023,1502305,34433,"Santa Rosa, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2021-08-10,American Airlines Inc.,DCA,MIA,2000,919.0,2021,8,10,2,AA,AA,19805,AA,386,AA,19805,AA,N992AN,386,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,False
2019-09-05,United Air Lines Inc.,ORD,PHL,815,678.0,2019,9,5,4,UA,UA,19977,UA,381,UA,19977,UA,N27734,381,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,False
2019-02-28,Frontier Airlines Inc.,IND,RSW,2105,945.0,2019,2,28,4,F9,F9,20436,F9,2040,F9,20436,F9,N330FR,2040,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,False
2021-06-08,United Air Lines Inc.,IAH,SAT,1430,191.0,2021,6,8,2,UA,UA,19977,UA,1960,UA,19977,UA,N38727,1960,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,False
2020-01-14,Southwest Airlines Co.,BWI,SAT,850,1407.0,2020,1,14,2,WN,WN,19393,WN,1152,WN,19393,WN,N7722B,1152,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,False
2021-10-24,United Air Lines Inc.,DFW,EWR,630,1372.0,2021,10,24,7,UA,UA,19977,UA,685,UA,19977,UA,N872UA,685,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,False
2019-12-30,SkyWest Airlines Inc.,SLC,LWS,1530,461.0,2019,12,30,1,DL,DL_CODESHARE,19790,DL,4251,OO,20304,OO,N914EV,4251,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,13127,1312702,33127,"Lewiston, ID",ID,16,Idaho,83,False
2021-06-14,Southwest Airlines Co.,BWI,BNA,615,587.0,2021,6,14,1,WN,WN,19393,WN,119,WN,19393,WN,N709SW,119,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,False
2020-11-22,SkyWest Airlines Inc.,DEN,ASE,1145,125.0,2020,11,22,7,UA,UA_CODESHARE,19977,UA,5477,OO,20304,OO,N790SK,5477,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,10372,1037205,30372,"Aspen, CO",CO,8,Colorado,82,False
2019-08-17,Mesa Airlines Inc.,FSD,DFW,1341,737.0,2019,8,17,6,AA,AA_CODESHARE,19805,AA,5748,YV,20378,YV,N934FJ,5748,11775,1177502,31775,"Sioux Falls, SD",SD,46,South Dakota,67,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2019-02-11,Air Wisconsin Airlines Corp,IAD,SYR,1745,296.0,2019,2,11,1,UA,UA_CODESHARE,19977,UA,3907,ZW,20046,ZW,N453AW,3907,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,15096,1509602,35096,"Syracuse, NY",NY,36,New York,22,False
2019-10-09,JetBlue Airways,TPA,JFK,716,1005.0,2019,10,9,3,B6,B6,20409,B6,326,B6,20409,B6,N603JB,326,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,12478,1247805,31703,"New York, NY",NY,36,New York,22,False
2021-10-26,American Airlines Inc.,AUS,LAS,1935,1090.0,2021,10,26,2,AA,AA,19805,AA,1015,AA,19805,AA,N867NN,1015,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,False
2019-06-09,Alaska Airlines Inc.,LAX,SFO,630,337.0,2019,6,9,7,AS,AS,19930,AS,1925,AS,19930,AS,N625VA,1925,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,True
2019-03-04,Allegiant Air,SYR,PIE,1957,1111.0,2019,3,4,1,G4,G4,20368,G4,843,G4,20368,G4,325NV,843,15096,1509602,35096,"Syracuse, NY",NY,36,New York,22,14112,1411206,33195,"St. Petersburg, FL",FL,12,Florida,33,True
2021-07-12,Endeavor Air Inc.,MSP,CMH,730,626.0,2021,7,12,1,DL,DL_CODESHARE,19790,DL,5049,9E,20363,9E,N678CA,5049,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,False
2021-11-29,Endeavor Air Inc.,JFK,RDU,1935,427.0,2021,11,29,1,DL,DL_CODESHARE,19790,DL,5247,9E,20363,9E,N147PQ,5247,12478,1247805,31703,"New York, NY",NY,36,New York,22,14492,1449202,34492,"Raleigh/Durham, NC",NC,37,North Carolina,36,False
